现代,酷派 2.5T,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html, 
现代,酷派 2.7T,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html, 
标致,206,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html, 
东南,菱帅,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html, 
本田,飞度,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html, 
铃木,雨燕,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html, 
海马,海马3,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
雷诺, SCENIC,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
现代,伊朗特,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
菲亚特,TURBO,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
奔驰,SLK 200,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
奔驰,CLK240,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
奔驰,C200,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
宝马,325Ci,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
宝马,530i ,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
现代,COUPE,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
现代,伊兰特,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
本田,雅阁,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
本田,思域,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
大众,帕萨特,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
马自达,马自达6,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
宝马,3系,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
奥迪,TT,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
欧宝,Astra雅特GTC,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
宝马,5系,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
雷克萨斯,GS430 ,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
雷克萨斯,IS300,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
奔驰,E-CLASS,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
马自达,马自达3 2.3T,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
沃尔沃,C30 2.5,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
沃尔沃,S40 T5,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
宝马,120i,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
宝马,130i,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
宝马,330i,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
宝马,Z4,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
奔驰,SLK 55,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
大众,高尔夫 Gti ,AVENGER-HP,/images/product3_pic1.jpg,产品定位：运动型轿车轮胎,轮辋：15”，16”，17”，18”,速度：H,SKU：14个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-hp.html,
起亚,赛拉图,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
现代,伊兰特,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
丰田,普锐斯,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
丰田,花冠 ,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
日产,蓝鸟,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
起亚,远舰,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
红旗,世纪星,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
红旗 ,明仕,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
斯柯达,明锐,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
大众,宝来,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
标致,307,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
大众,高尔夫,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
马自达,马自达3,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
大众,途安 ,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
雪佛兰,景程,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
现代,索纳塔,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
比亚迪,F6,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
帝豪,EC715,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
日产,御轩,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
标致,408,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
荣威,550/,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
荣威,750,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
大众,迈腾,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
福特,蒙迪欧致胜,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
宝马,3系,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
大众,帕萨特,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
马自达,马自达6,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
现代,悦动,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
起亚,福瑞迪 ,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
奔驰,E200,STRATEGY,/images/product2_pic1.jpg,产品定位：高档舒适静音型轿车轮胎,轮辋：15”，16”，17”,"速度：H , V",SKU：12个,适合路况：高速公路，国道，省道，城市街道,制造地: CKT（中国昆山工厂）,上市时间: 2012年8月,/mc-strategy.html,
